D1: timeItTookForPassengerToGoFromUnmatchedToDroppedOff (mins),D2: number of minutes they spend driving passengers from pickup to drop-off locations minus the number of minutes they spend driving to pickup passengers
59.216269172805404,-36.71585822537594
165.12112709761988,138.48566267094986
22.2075479909541,-1.2075479909541011
19.661902986569192,1.454355003235858
101.85379899386238,89.85379899386238
20.37877718794195,6.3787771879419495
85.92594272906666,10.663251836475364
126.64012172385272,96.26134454051937
155.96654310869016,154.96654310869016
30.944007881163046,3.285286673998291
113.84542299393277,90.84542299393277
113.4202833193338,88.47627543600046
44.37877718794195,6.3787771879419495
130.91415222624553,90.91415222624555
123.57202445652939,75.49168090825681
114.99820959225697,4.957302928591472
137.26130884459963,90.40750984459962
210.27372555419487,92.63360383752818
159.69385339990228,92.69385339990228
208.76453062074478,107.85314747444187
129.21478679428026,0.3693637942802535
235.03230688577904,93.81752008577904
70.71015300119477,61.711943401194766
172.74621331716168,79.74621331716168
88.13503617168135,53.53527034824268
86.00987786448557,66.63740973085896
118.17975482990146,0.2656025965681258
113.84327187679881,-16.156729528106506
266.81335867086153,92.63360383752818
89.25662855929112,1.2566285592911126
222.96461880964353,25.707990242976862
115.0683362127472,81.3581832127472
121.41466902689723,57.14094347689723
212.33090190925873,14.129209234219385
120.88337100995705,-0.4708240608097264
308.14692681064423,91.45307341064428
280.001105304424,81.96879842109067
179.58890001366672,78.84268669700003
136.19199699031685,85.86109509031685
167.36246672276494,14.36246672276496
175.6703056767803,36.7902115910327
102.7975232429122,90.91415222624555
23.91834004592528,21.461155864478158
241.98880560377933,12.626338887112631
131.50929605867407,92.45694914775707
113.94526264694201,82.36777443977725
194.26575067306226,1.2769450730622507
311.15185829953106,101.41175563168514
235.08946946418277,1.8237187975161115
111.77364089393276,90.84542299393277
175.08946946666669,0.0
209.63531780454753,70.54584833788086
108.65878166059943,90.84542299393277
80.24322609440965,5.827683547621068
397.6757358129545,112.67573581295446
363.13642143081864,91.98949461415195
329.5797289085629,58.33650282522966
136.01244833776548,93.82045135443212
376.9206012154196,93.4487635948857
98.04360744453004,82.14876228929492
138.89219927348503,88.92394459575424
265.0457999021245,11.045799902124523
367.2280939358771,91.22809393587708
107.68730630414274,63.687306304142744
210.5220533210405,15.724530071040505
307.4616692492826,10.278189448919454
158.7128596213939,63.41664601120862
302.35190164681933,93.8902323968193
146.30065538562678,13.355392735626818
28.54474408932885,1.544744089328852
338.7822842271663,157.23754014383303
237.75617160279725,13.246875536130617
140.45435500323586,1.454355003235858
69.81289203315191,9.611368495564612
66.25159738208076,15.797242382080759
187.93067283176927,97.52714649165999
29.773640900000004,0.0
106.19543077780942,98.42178987780942
4.8993917623300005,1.2406100956633337
174.2813688061166,127.84705558165214
87.89939176666667,0.0
126.88888638081862,91.98949461415195
103.47898752325743,80.95577571137201
98.81289203333334,0.0
107.53475276146114,14.883662345025485
105.96648952834003,11.153597495006709
97.59932085759195,78.3477234742586
145.77732572660946,75.77732572660946
15.825225678792275,6.383754355286611
419.7112880255985,92.04098234226518
263.0090442204677,37.00904422046764
121.14094347689723,57.14094347689723
88.80894599476495,57.987658328739684
352.3526132785937,5.52738759526034
419.4530734106443,91.45307341064428
121.71959961105,54.56774131105001
312.0409823422652,92.04098234226518
146.94650683343744,90.25920053343744
41.47808402874354,14.201994870675364
45.941690076528886,8.059986807338102
45.920441157290796,24.05768071078786
312.3935956255985,92.04098234226518
188.15918498468037,72.15918498468038
48.39304999262444,1.2566285592911126
281.7549454049705,90.36189540497051
135.91415222624556,90.91415222624555
137.13724943166577,1.1955593483324234
87.48288904243921,11.004805009105885
20.43181546029408,14.539616193627412
171.88818245534318,91.72269483161115
138.9295038831891,93.21664426652247
353.4654170492385,2.4654170492385217
51.06448253864149,34.015729209822396
103.18094121454097,81.80043422841531
116.17859487297792,103.71317782297793
290.8548111052726,84.83418239565552
9.0,0.0
93.63360383752818,92.63360383752818
182.27890106397356,95.74421464053096
88.12107349339354,36.48735638193195
136.6102194997117,9.689778349711665
83.38162016113324,82.38162016113324
219.99159633102914,148.99159633102914
246.46161322457797,92.10971157457797
13.240610095663335,1.2406100956633337
193.73301659172162,96.49240649172161
73.58220350764228,55.04586756588699
124.59364199156093,54.171018387312245
187.84568099167615,86.24636014167613
191.60541262587327,91.43805913576398
63.55556791262209,1.62489507928876
172.32441051059945,90.84542299393277
167.0552224399714,89.16633605663809
481.80894599999993,0.0
81.826282607496,1.6308518241626622
554.5185272141416,89.7095812141415
123.71355723197414,93.78495046749578
205.94393486343387,64.94393486343387
127.98428744992538,94.98428744992539
54.77279222165103,15.061504188317695
322.13466305225114,40.04210127907456
295.8819706928084,142.88197069280838
192.9928860449899,79.83370106165655
17.88733809161631,13.887338091616312
175.00292312141715,156.77127884827897
137.6244969101115,1.851704693444858
52.281592445663335,1.2406100956633337
83.28159245,0.0
127.42255838449027,82.79806146782362
89.23851427835244,12.956921828352437
396.22036244923856,2.4654170492385217
105.52374871772902,82.52374871772902
381.754969663269,73.84081742993563
49.46097254566333,1.2406100956633337
97.33428344964543,54.052914632978755
80.91532755323587,1.454355003235858
141.33711742780943,98.42178987780942
181.09894997295547,85.9777095269676
139.75103727539957,11.51252299206622
253.75262303469245,76.9703388013591
69.6002740138181,57.978361384999
166.15274227077757,41.26455980411088
438.0633401884975,1.1338363051641225
407.21645433257186,2.4654170492385217
321.59453433084246,91.21291416417581
182.77692516407876,56.71358498074544
85.02949807614146,7.029498076141454
60.45706442899667,1.2406100956633337
110.75263886334577,13.295574430012428
122.89023239262447,1.2566285592911126
21.986247522352315,11.716043195108178
323.2521278049705,90.36189540497051
277.9167306248693,81.26042520323259
239.5158522807742,12.486354197440866
105.93738277895864,93.65848171229197
161.5810176018951,95.58101760189511
565.5434168920871,33.462884253915654
299.98491720893185,92.04098234226518
436.6715145119776,7.646457429006495
337.6778452214161,15.677845221416076
472.8750763862721,92.02026526960545
365.58711091849705,14.60086338516375
411.8227916432328,90.36117842656614
239.25209321005522,85.65845121005522
225.2232186670633,78.29628698187379
149.74612138633802,-5.463025848098076
78.21504479428026,0.3693637942802535
80.35076846658409,26.18211199131855
356.22408902046755,37.00904422046764
37.10289838289776,8.369881782897764
238.80589719416554,54.86512759368615
314.14388072559854,92.04098234226518
239.51956485957888,90.91415222624555
239.95031251612764,82.62186520805946
422.49244727394444,91.43722484061117
365.74393809755907,97.22541088089238
240.5169374939328,90.84542299393277
88.703042174338,2.3786316576713387
55.904942349637665,40.668288344408325
217.354851474859,12.65180930819233
232.99248154167614,86.24636014167613
386.24849354050156,79.25560749050157
90.08292102761358,0.3693637942802535
421.64381255982124,92.56089152648792
126.48687199404627,91.50258454404627
84.37745624151717,14.611895904713144
219.60027399999998,0.0
81.08715620363998,62.4336218340424
207.72962445081583,26.129350450815874
35.60256350397336,9.425309412470801
230.96957619867374,25.214606532007075
73.91027456413218,56.31834151731434
190.52895534470076,80.34567961693921
16.910812823253625,12.597557166770267
48.047660305135814,4.050736933449731
280.5322699579113,92.10971157457797
74.48844283209664,61.224644703277534
660.5740941263788,91.05034540971218
413.80310306091155,93.20053956091162
276.04098234226524,92.04098234226518
261.67813513793726,89.3006789046039
157.8237187975161,1.8237187975161115
244.56557935721622,71.75417014416912
346.3299314922314,1.5062126922314594
260.28565809452084,142.2940617611875
265.23023081945695,25.477607786123627
156.41587784836284,14.085946348362844
218.20723223612364,25.477607786123627
250.22845649399872,62.12950652733205
258.9687984210907,81.96879842109067
391.45499202221845,94.91157513888513
190.22620475929114,1.2566285592911126
332.8631484186432,87.44727056864322
16.61507373145519,14.71013138145519
257.48238349530044,83.25617872863374
264.5984619738527,96.26134454051937
255.63266035133654,81.5850000513365
254.74709391630125,72.74709391630127
336.1423816412587,156.54784730792534
183.52738759526034,5.52738759526034
86.90731347978495,85.90731347978495
289.8308828595789,90.91415222624555
270.58988454047335,73.35965372380664
188.2821120766258,6.754724476625807
342.7668014764156,68.15172774308228
365.293288946916,156.041161146916
190.51700184828164,4.293783181614959
188.38086380998834,1.1736315766550098
216.96438727985273,36.58352346318607
295.5710583745863,2.633675591252984
172.0758120141828,1.8237187975161115
172.57572827577778,-0.2936161924444676
43.58688454660684,5.09005237464744
281.48213905812594,25.40632704145929
258.24916389223176,95.67343560889847
145.88197069999998,0.0
137.05257983485265,23.940443014966924
155.10964836349333,12.227677663493335
296.2542472453081,96.68318887864143
128.35428101094695,0.3693637942802535
266.2025999242806,86.09674766389858
266.07881108770715,15.724530071040505
128.7560565906423,11.59513157508591
111.72482051076612,5.849744127432791
285.6278668922652,92.04098234226518
283.7556975439328,90.84542299393277
208.25220811192702,5.52738759526034
181.8237187975161,1.8237187975161115
104.97722263974748,11.197567155653633
110.53860707320165,93.56711215807125
324.64123888577905,93.81752008577904
306.31438837121266,83.20474000454598
175.15192773600364,2.3958711526702774
35.48844283333334,0.0
231.51409612990145,0.2656025965681258
197.4477674649991,1.1955593483324234
243.31056316228154,93.15863542894819
341.7361173551554,93.02946865042993
285.36191969291224,90.91415222624555
127.75470622899668,1.2406100956633337
129.2479680789413,83.26856061589423
180.57842503084944,1.8237187975161115
230.02577755889814,1.5062126922314594
312.1393165598213,92.56089152648792
220.63360383752817,92.63360383752818
218.1281681832587,94.98428744992539
124.31528527735264,1.3228037273526418
276.37092195126405,82.87847468459735
256.85947862832325,79.83370106165655
230.85945932935948,109.34252182935947
245.82690932851528,25.739753128515243
137.4764567689786,9.16117148564526
373.4130192996183,79.41301929961827
284.23473669564515,90.25751406231186
263.29698487785413,142.2940617611875
308.60612050395565,93.95105851747378
543.7788833288736,13.827308598630509
276.3743783439328,90.84542299393277
160.83352599857483,1.0895878985748362
272.75306869489634,84.91954269489632
170.64381256666667,0.0
239.7020025938144,82.05819002714777
185.45435500323586,1.454355003235858
158.43122962035275,5.154118896415345
217.75247459656813,0.2656025965681258
125.72720052655507,0.7272005265550732
24.2284565,0.0
194.5529471651771,23.99022452903637
380.3581832127472,81.3581832127472
110.12183839428026,0.3693637942802535
107.454355,0.0
154.4153369065927,80.84975755659269
145.63360384430644,91.90640331097312
204.91671557447398,1.4868134782011433
308.48688288063187,98.36504448063187
303.9698470686458,14.53861743531238
211.03848264223146,1.5062126922314594
141.94269971172602,50.07230850602325
211.20776972458634,2.633675591252984
314.2162538383028,91.38548367412199
291.2846058234431,93.24612317344307
215.67318676590523,2.4654170492385217
275.5861100828999,155.6162630162332
116.04098235,0.0
204.30370810732083,88.63052134065418
199.30908355016828,91.2681012001683
109.98770401233,1.2406100956633337
287.0662859867146,98.07858197004796
279.3054189186457,14.53861743531238
42.83264627929052,12.199985929290524
162.49120646687498,10.95970585765966
147.51794700326937,76.09299402459922
184.6263312489732,73.6263312489732
212.89264649280813,7.029498076141454
208.5062126922315,1.5062126922314594
202.40940465732083,88.63052134065418
229.6156039841057,20.698888400772322
189.32993149751613,1.8237187975161115
258.2031714286525,11.934354065838562
340.2545419049705,90.36189540497051
222.0544615710405,15.724530071040505
33.50804966478697,9.9551024981203
170.168337105293,2.3356908219596555
115.49120646666667,0.0
115.73181656233001,1.2406100956633337
299.81752008577905,93.81752008577904
268.4945535645959,93.76273699792925
98.83907206233,1.2406100956633337
142.29342706990252,1.454355003235858
175.93902275419487,92.63360383752818
180.1683371,0.0
246.57343507399253,80.40509797399253
285.50513055270903,123.6742476860424
157.71521694447608,98.42178987780942
260.7036090149991,1.1955593483324234
439.7015473903202,19.498375973653502
77.58570176036444,15.53124019369778
148.4682025132348,0.2656025965681258
123.88581552489565,84.15695420933775
85.19825808840574,14.730055571739072
295.84542299393274,90.84542299393277
279.48072442330476,89.16633605663809
207.5414329085325,81.5414329085325
208.23865851415198,91.98949461415195
81.77739686999563,11.77739686999563
72.6278669,0.0
702.7559955561547,95.91176176108151
239.5548360116527,13.643031199468979
75.00649855767134,2.3786316576713387
455.04635689152207,79.1868782581888
89.06759626923268,18.311898719232687
101.70371038017123,34.11800861350456
264.8412793935188,2.834780843518775
160.1068819965681,0.2656025965681258
189.40251391415197,91.98949461415195
174.697879747254,92.67306164251045
181.34645340382588,116.23957140382586
199.03642844451377,59.95408093213739
83.63387327339842,49.00962748408902
180.40786343012604,97.12220533012605
313.4927260297581,7.71532916309144
345.690694209514,62.0494553261807
375.109711574578,92.10971157457797
486.8238684631373,77.62667019539211
177.98949461415194,91.98949461415195
135.58368337558056,1.2217636755805723
163.22457742696432,97.48846007696429
122.62404611916473,14.040362735831396
361.28344824160854,76.9728850749419
256.2604054874877,57.121088920821016
213.1510742167374,21.51747038340411
154.01641735169946,80.47781028503279
374.12626430829727,80.97021211169425
314.47058559278634,13.71751689278639
168.48403801119318,97.92920201119317
168.85309369167214,98.43775679167213
65.0584554975161,1.8237187975161115
52.72814609425016,12.599977910916829
349.29295795701074,0.3340307649781357
250.78688327748114,108.72842777748113
281.61569727897853,90.25751406231186
99.06908106066706,19.001484794000405
71.74374214428026,0.3693637942802535
594.356062886037,71.9174334823255
129.80025009029987,45.74515293066744
234.47757642308434,92.73383427308434
138.87172311323476,0.2656025965681258
136.2656025965681,0.2656025965681258
74.87172311666666,0.0
322.2313927842918,14.607346667625166
276.3054258244073,14.3054258244073
67.87172311666667,0.0
133.31329405681223,74.04769145681222
182.20043758644553,77.90747961977885
287.89111791231187,90.25751406231186
276.5336749966916,82.80552889669163
102.7918320887042,29.321246488704194
84.84009023067004,27.51615094638972
169.00897332091765,4.313990805498078
303.7372561393622,94.25037325602884
133.40177851391562,53.78510663298589
179.18815116751696,10.505442997799166
343.47691292954545,24.850581679545446
148.33468366323478,0.2656025965681258
107.934078055926,41.59939438925933
131.7376054755648,1.5062126922314594
79.37576250491085,17.070336688244197
317.9584392780459,5.440492278045889
81.19196048656919,1.454355003235858
341.0351889924106,29.81893515907732
62.43257057899666,1.2406100956633337
332.15750756496345,4.853799464963516
404.32558815893185,92.04098234226518
69.25628938084945,1.8237187975161115
238.89740386545992,51.75502223212659
145.9771372261333,9.720847842799996
171.70031860226243,76.97439416383902
39.06611706174258,9.287158055456
140.87371824892892,6.716210682262267
164.5586957098521,114.26540675985208
191.0572886117353,95.18357036173529
160.1183879611605,7.831283005233157
269.0668419327068,6.0005559493734335
420.7864982344248,81.3770935844248
184.57681931810282,91.38866815143616
258.26951241414855,83.21246870432644
577.6864357842139,80.39463262858985
394.17240439323456,78.59896932656788
381.0836597707465,72.01754270407986
242.81752008577908,93.81752008577904
428.99927521801374,72.15918498468038
223.00897331666667,0.0
237.64997888238395,98.64997888238393
210.25705535878564,95.9350742996785
221.89285353554428,6.883880218877596
219.37334090326272,5.30649896992939
379.32197481839205,71.20358685172543
304.5314869730623,1.2769450730622507
233.61317982503874,28.136266891705397
127.33300603220823,24.33300603220824
152.97466403874958,70.44317707208292
388.19093640023897,75.14786734263143
402.0317921100552,85.65845121005522
257.77323907275826,80.77323907275826
151.2864794974853,91.98949461415195
95.98036331343387,64.94393486343387
246.71634847660948,75.77732572660946
430.27059349397763,91.45307341064428
219.77732572660943,75.77732572660946
189.72046881470052,15.838002482507253
38.55643440047792,18.58469420468453
40.14105917816242,23.88065369482909
259.7527537004981,2.18306648918123
318.23411574863366,14.518898798633622
142.50621269223146,1.5062126922314594
241.45558514291218,90.91415222624555
156.49570731415193,91.98949461415195
147.84587688194884,39.25978882662855
100.28696697899666,1.2406100956633337
64.11068578084944,1.8237187975161115
238.67157730982126,92.56089152648792
132.0,0.0
112.25662855929113,1.2566285592911126
438.2976109089318,92.04098234226518
308.31550526018543,2.834780843518775
91.63856428212264,4.793141282122652
123.96768628145222,13.72902776478556
336.7311395026519,0.7311395026519095
291.54784730792534,156.54784730792534
108.97075453747607,63.687306304142744
245.1330253524457,93.81752008577904
114.73113950000001,0.0
170.7772220258813,83.44421599254794
92.10559439562988,12.105594395629886
174.5793878161795,91.22122248465175
307.42628655100094,69.67646007914034
65.82243290711365,1.0912934071136537
421.93214447457797,92.10971157457797
395.0788021793748,69.44023789604144
277.70246886545175,15.329563801113776
33.96560408441642,11.865677504951758
363.29166371673944,13.275246366739475
265.8513124598952,72.85131245989518
157.44648500774065,14.3054258244073
97.03791946070235,13.481485060702356
175.2517051084304,18.49570955843043
121.19297996623027,11.79120144956359
87.45275170775788,36.55534784109121
105.57614549332169,1.1736315766550098
162.03354288374896,91.45739738374895
414.04753039541475,26.73423634541474
173.76705482736548,14.657343260698816
111.72497685695137,5.735482240284722
176.4755604044332,97.7776806544332
159.83338556004134,9.469302957152317
383.45054857018636,76.69779487018633
564.2183938875577,85.99403726503878
272.8624336180736,11.128163268545986
268.82242449715574,28.950915177110446
103.0510108794955,82.982117002942
398.05155540544575,96.08595132211242
122.80665208211603,94.72184385334194
428.9780250779153,61.68636136124859
374.3798582248554,79.1868782581888
332.30143819323456,78.59896932656788
256.52031070504955,5.717292116778437
386.88273990593086,63.29662982259755
275.8892319265619,72.85131245989518
200.3367173968193,93.8902323968193
171.1868782581888,79.1868782581888
70.07005228656921,1.454355003235858
441.0797457083428,86.24636014167613
187.35080597113262,82.35080597113262
476.74038945188903,9.206714451889068
168.06585267990144,0.2656025965681258
118.18450681877505,12.114454535441695
94.0,0.0
196.0096017442627,109.00960174426271
518.5899260368147,86.11234962014808
69.4352164776136,0.3693637942802535
166.1597465543738,15.724530071040505
199.43446294291223,90.91415222624555
574.6467227979737,88.31725710008482
367.992635449276,1.225580615942625
465.0457567277533,15.581249435324281
202.52986002081985,93.53722457081984
396.82692958668537,66.55428230284964
166.39075235735507,13.528318740688409
66.54259198238478,10.651474065718114
408.692565708563,58.33650282522966
51.97464895728577,26.375315939816975
237.1454874239925,80.40509797399253
112.12626431666666,0.0
206.9560038642869,92.00257731643813
149.32170168690197,88.96629493952645
191.97168731059944,90.84542299393277
508.65508715341326,86.95476855341323
190.84542299393277,90.84542299393277
274.8292339876042,81.1459832738163
440.2604445641758,91.21291416417581
135.74266489163702,13.311459467881445
566.6570884902673,90.11449650693389
111.01409141772461,84.85434486772462
119.9310185333463,34.085141650012964
28.083659766666663,0.0
253.13428236036557,138.73114621183547
175.7456297937299,28.7456297937299
121.22213896631068,81.25147920075432
379.7235107359692,4.270759035969228
358.988133455424,7.007770138757338
142.26869573426632,73.26942051759966
56.22088156936632,8.220881569366316
535.70196377642,25.97191341011187
358.98948918843365,66.80676917467582
220.51117376590523,2.4654170492385217
104.38709235498436,15.061504188317695
97.72351073333333,0.0
90.9746187220639,36.80221432206389
428.8126485100907,88.02615027675742
94.72351073333333,0.0
188.93296364447605,98.42178987780942
300.31820722283214,96.33007377283216
180.7408655491767,90.01735481584339
297.70689995561355,97.70689995561352
460.5979751510915,81.3770935844248
487.55414034210855,13.811475442108497
449.4530734106443,91.45307341064428
182.12331141052908,89.85379899386238
52.790905826010565,15.599969426010567
51.126992333021924,49.41064384968859
137.7049975503503,59.60819543515351
171.6245107734789,74.04769145681222
114.6275839343913,84.85434486772462
97.78722897272048,59.46775259085701
196.1938043317645,97.13651571509784
168.93056213455534,81.54346978455536
432.76757932829065,82.95005924495732
288.71606544925373,93.89219698258708
176.7480802599428,75.77732572660946
68.03179211666667,0.0
158.27791529010972,93.24612317344307
103.79475044566333,1.2406100956633337
160.2871569417216,96.49240649172161
59.97464896666667,0.0
74.29059722162972,14.315948254963054
191.84542299393277,90.84542299393277
485.2278400479057,90.54140426457239
348.8224245,0.0
322.6505348327068,6.0005559493734335
352.13109595437214,7.308671454372124
266.35179735982126,92.56089152648792
181.18636032231956,82.89988082231957
147.7391563100629,85.39419349259411
105.59799500612975,7.340939656129744
167.07091637064758,116.64462982064758
366.8130385287481,26.73423634541474
31.674498089067587,1.4039045890675923
474.0,0.0
333.3326311035143,95.65813302018094
179.0375008789952,80.03750087899519
135.43299283212747,92.09009365063865
322.2810925935353,81.50449688327991
113.52472812459844,100.61774865900804
216.0599692525754,50.9889790208435
535.2940169844102,81.29401698441016
186.3405423633973,88.690007530064
383.2170472721124,96.08595132211242
147.85131246666666,0.0
171.37532072660946,75.77732572660946
159.58554881208138,26.73423634541474
187.34113031059943,90.84542299393277
187.95715267116967,85.6147301361233
549.1709583710748,25.880361154408135
363.3847982182618,6.502058318261813
279.82062963063186,98.36504448063187
68.28508139902806,13.285081399028057
400.58995809906327,82.12752894415202
334.1875565187257,81.18989987131617
99.84127604716655,34.01194033819626
355.9663270276794,1.9663270276794018
90.92820587595779,1.2566285592911126
454.0379174579113,92.10971157457797
113.33569082761359,0.3693637942802535
109.27835954595537,44.585793829288704
500.6998875906556,86.3150893739889
282.98568725197265,93.64999641863933
202.93121475419485,92.63360383752818
91.39448343010054,64.94393486343387
198.64470184956423,71.75546991623091
183.57938781666664,0.0
260.1155797516374,77.18343528497076
86.43119768620691,25.091973571141693
271.1402793431546,92.56089152648792
342.13302535,0.0
367.2623758008159,26.129350450815874
52.93888231453996,10.653800914539962
489.47814263680806,70.4781426368081
147.9961153693257,96.6946771693257
346.87240469819915,1.059366164865781
537.0165370189328,37.144132318932854
267.0973462873909,97.06380340405758
258.5009414263583,147.41674093427466
435.1717157850139,87.17171578501386
211.9412432801526,93.8902323968193
184.50202722683866,80.15122126017202
415.69526039124463,92.10971157457797
119.04974806430975,90.5096998492197
493.41742176349453,10.45009239386062
215.71334955419485,92.63360383752818
14.581602199679304,6.410643833012637
326.73690494051937,96.26134454051937
84.47907810993408,4.88915207660075
101.369451482907,12.223964066240322
417.3776997422652,92.04098234226518
268.2411650803238,91.43451299699049
214.6851592375282,92.63360383752818
536.7865493371133,10.82455769399618
275.7166182604997,157.23754014383303
88.74380483072407,48.63537377724859
177.94067564223147,1.5062126922314594
263.81752008577905,93.81752008577904
60.989489183333326,0.0
55.81320798084944,1.8237187975161115
616.4218705178276,67.15317478449424
257.5608915264879,92.56089152648792
53.76439444751612,1.8237187975161115
155.52102274061917,0.707814757285809
142.50621269223146,1.5062126922314594
227.2759403623213,109.85851859565463
228.32220347961393,88.55780902961392
74.05694400198101,20.535921268647673
50.66499484751611,1.8237187975161115
578.7901592420308,83.79015924203075
109.13573295326273,5.30649896992939
47.5062127,0.0
142.58479467004798,98.07858197004796
155.3223381106988,14.657343260698816
61.73998358612363,25.477607786123627
169.19740222191552,101.34225633624564
232.34993975720613,15.694852607206123
162.30396687656787,78.59896932656788
120.97168731666667,0.0
152.84179620062736,80.0545672339607
197.86191971348597,93.8902323968193
65.47876752595779,1.2566285592911126
146.84542299393277,90.84542299393277
410.73980043495715,81.17673428918918
412.45165260827525,76.9728850749419
56.369451483333336,0.0
143.34176687872832,8.3121473258008
143.6269655456452,90.25751406231186
494.15327565407983,72.01754270407986
193.98193871509784,97.13651571509784
181.84994699554096,1.5895024288743078
304.12083168279275,157.16482783279275
197.69254330434867,7.035454821015356
149.35615969223144,1.5062126922314594
184.42015317086154,92.63360383752818
137.00874080277794,83.69624966975131
140.60228287344307,93.24612317344307
275.8347808435188,2.834780843518775
83.89921829497983,4.301243144979841
125.37160468296798,60.173238020097074
80.85193725415813,-0.8612616477070956
652.7869105912782,78.31748755795833
167.46467519621564,15.629894346215632
145.2656025965681,0.2656025965681258
93.36992178119986,93.02815489786651
445.7360554347286,0.41371731806191736
360.77807121871734,97.34687353538402
124.34735913150789,37.0817565315079
579.0197375104715,69.28368207713815
346.69254329999995,0.0
249.2388000368882,13.23880003688821
154.31387994941068,90.50123143274402
144.14534147344307,93.24612317344307
428.8022548745779,92.10971157457797
190.33036797887434,1.5895024288743078
104.16233526726533,88.62892791319499
212.17926032188623,30.21479742608009
236.8004781319738,138.4169334386371
235.88817701294727,88.55780902961392
166.55481459085684,18.957466747505016
202.15207299878608,17.6325482385826
387.0896384443461,1.9663270276794018
76.72176358289693,11.79120144956359
284.67519654104547,0.14398689052997293
487.2860064957805,6.874618668466694
160.96733555677082,69.87769710677084
149.43502249775815,81.69503891442483
150.0256084598129,92.57253504314625
66.20227025309643,15.479938509563269
530.4436056343052,77.44360563430521
270.6063992588985,95.67343560889847
246.13572730244567,93.81752008577904
179.1371427341202,95.1371427341202
159.5591967762378,65.77633282871258
100.17945465068081,75.95486145703715
451.5273875952604,5.52738759526034
286.6204201944666,82.38162016113324
560.5126707833193,84.32631046665266
424.44384177552814,91.04935834219481
77.06262703747608,63.687306304142744
347.08358254408233,12.845457006495716
160.13943997726608,90.84542299393277
378.31677310421423,14.384241102482536
356.20223217431425,24.924316890980876
421.02362585293633,90.49623825293632
182.21193408015264,93.8902323968193
269.78977806082355,1.1779509809693314
127.40558077664144,59.22226904997142
29.81596370965896,4.2211291599630565
274.6697607347695,91.38866815143616
192.70795007565343,25.514145742320107
70.10856582595778,1.2566285592911126
105.8820006506814,63.09222258401475
235.97497914577195,73.97497914577195
86.845423,0.0
96.95922884374968,10.113805843749681
399.1495481755985,92.04098234226518
92.98131617975574,64.05618604416118
219.99537059522504,47.239964741499676
127.59996942601057,15.599969426010567
95.73005557173907,14.730055571739072
364.91849654149786,75.10253284149789
232.2069780327905,92.20697803279049
497.0622169984601,97.41751514846011
65.65829633659605,5.30649896992939
127.28715695,0.0
23.895596851355645,1.3314889944648454
136.98465752775016,14.697500577750175
239.97497914577195,73.97497914577195
95.23574105911743,7.278588375784111
195.95837244167816,13.759088367615549
548.233133923053,42.64317582305296
133.88509146415197,91.98949461415195
67.17278586443052,-3.191185599620867
178.32130518251762,94.32130518251763
55.723658746250784,14.521388496250792
466.20017695797395,52.5418806246406
189.90404177762034,106.47104896095365
193.09396045279885,137.29982977465895
56.95101322194992,9.507838593704752
11.066263636721919,10.179197817182791
157.61871104587416,94.7707452197657
301.58564086826186,6.502058318261813
169.20513883078672,4.88836571412007
80.34113031666668,0.0
137.5816132069779,92.5816132069779
172.55777458318914,93.21664426652247
156.26560259656813,0.2656025965681258
38.49303599151717,14.853255458695907
147.0,0.0
94.99565817173905,14.730055571739072
77.71533451808385,33.32826627259809
218.97497914577195,73.97497914577195
105.36957737183079,1.1338363051641225
173.10727966348597,93.8902323968193
161.21500036059942,90.84542299393277
218.54070501326896,73.84081742993563
75.73980145413856,0.739801454138556
118.02735063513845,69.05826399027777
563.0882387794138,81.3581832127472
479.24409207672187,85.65845121005522
96.72325207057754,2.289501330155295
159.4182418817999,13.818272448466585
89.13638527641561,68.15172774308228
546.1302034905148,8.386398657181374
281.6970941032159,12.973842019882543
146.2166158132348,0.2656025965681258
124.93594846928104,94.1153188359477
170.85021965419483,92.63360383752818
308.5888384255252,74.18645624444048
143.03791745,0.0
166.84536697624554,90.91415222624555
254.2745274155963,23.259003981076535
100.84081920301087,76.09057062516082
236.9494925888851,94.91157513888513
620.5708696225084,79.55407630563445
160.84542299393277,90.84542299393277
266.248630854246,-5.904302770118333
224.94473607604672,73.59339001387912
144.64049504223146,1.5062126922314594
97.00058583783905,13.498558604505726
158.9857023439328,90.84542299393277
152.88661822344307,93.24612317344307
572.610469938705,82.61481177203832
214.49970727910528,73.97497914577195
158.3384589772661,90.84542299393277
104.47114313946308,7.340939656129744
