D1: timeItTookForPassengerToGoFromUnmatchedToDroppedOff (mins),D2: number of minutes they spend driving passengers from pickup to drop-off locations minus the number of minutes they spend driving to pickup passengers,,,,,
2.4654170492385217,2.4654170492385217,,,,,
1.2406100956633337,1.2406100956633337,,,,,
76.11331651545461,4.569445702245021,,,,,
14.36246672276496,14.36246672276496,,,,,
0,0,,,,,
2.4654170492385217,2.4654170492385217,,,,,
0,0,,,,,
2.4654170492385217,2.4654170492385217,,,,,
1.8237187975161115,1.8237187975161115,,,,,
86.41715921142772,48.217248921242884,,,,,
1.5062126922314594,1.5062126922314594,,,,,
29.895832083405715,29.895832083405715,,,,,
13.246875536130617,13.246875536130617,,,,,
0.707814757,0.707814757,,,,,
51.81338895248836,51.81338895248836,,,,,
1.2406100956633337,1.2406100956633337,,,,,
15.724530071040501,15.724530071040501,,,,,
38.88078256356033,16.243270313943725,,,,,
69.55054166298288,67.26622248103521,,,,,
36.430380138926544,36.430380138926544,,,,,
2.4654170492385217,2.4654170492385217,,,,,
37.00904422046765,37.00904422046765,,,,,
64.26866545613039,64.12987129191409,,,,,
86.00444880374145,86.00444880374145,,,,,
75.47875770679909,46.28298476216556,,,,,
14.245585041625327,13.655831965757615,,,,,
1.454355003235858,1.454355003235858,,,,,
1.454355003235858,1.454355003235858,,,,,
14.60086338516375,14.60086338516375,,,,,
12.859530498017708,12.859530498017708,,,,,
65.15347493401833,65.15347493401833,,,,,
20.219003021808803,10.978356417836217,,,,,
47.37549673558096,5.585827032619256,,,,,
15.677845221416073,15.677845221416073,,,,,
20.006281956237647,6.801300650550666,,,,,
0.2656025965681258,0.2656025965681258,,,,,
13.395813947052169,13.314971524201466,,,,,
1.4039045890675923,1.4039045890675923,,,,,
1.454355003235858,1.454355003235858,,,,,
37.00904422046765,37.00904422046765,,,,,
0.8157302162959222,0.8157302162959222,,,,,
0,0,,,,,
2.142550758742765,2.142550758742765,,,,,
13.831491021854342,13.831491021854342,,,,,
1.8237187975161115,1.8237187975161115,,,,,
0,0,,,,,
1.5062126922314594,1.5062126922314594,,,,,
67.31720407,67.31720407,,,,,
10.622358679590974,6.399297682546938,,,,,
41.021867697895566,16.192724582947783,,,,,
61.261195919777165,61.261195919777165,,,,,
0,0,,,,,
1.454355003235858,1.454355003235858,,,,,
31.793831052817072,30.87999310355792,,,,,
3.044876525507471,1.1449203638365895,,,,,
1.454355003235858,1.454355003235858,,,,,
0.2656025965681258,0.2656025965681258,,,,,
0.7548913472052461,0.7548913472052461,,,,,
1.4039045890675923,1.4039045890675923,,,,,
58.92410708245547,58.92410708245547,,,,,
1.2406100956633337,1.2406100956633337,,,,,
2.834780843518775,2.834780843518775,,,,,
0,0,,,,,
1.2406100956633337,1.2406100956633337,,,,,
0,0,,,,,
0.8157302162959222,0.8157302162959222,,,,,
1.8237187975161115,1.8237187975161115,,,,,
19.00073782077385,19.00073782077385,,,,,
1.3228037273526418,1.3228037273526418,,,,,
20.928284324405205,18.910401865414748,,,,,
2.3786316576713387,2.3786316576713387,,,,,
1.5062126922314594,1.5062126922314594,,,,,
75.47875770679909,46.28298476216556,,,,,
0,0,,,,,
1.5062126922314594,1.5062126922314594,,,,,
60.13648644639802,59.627575793381006,,,,,
106.37741521148334,58.426771511146605,,,,,
68.59339736,68.59339736,,,,,
71.00548296678006,71.00548296678006,,,,,
31.957879648686202,7.993723973062562,,,,,
15.797242382080759,15.797242382080759,,,,,
85.36033958036522,85.36033958036522,,,,,
2.588200827146349,0.5012873515113553,,,,,
1.454355003235858,1.454355003235858,,,,,
71.59568060541756,71.08676995240053,,,,,
30.81107187898207,1.6152989343485387,,,,,
83.50417768241104,83.50417768241104,,,,,
84.09208661403196,84.09208661403196,,,,,
0,0,,,,,
2.6336755912529837,2.6336755912529837,,,,,
36.430380138926544,36.430380138926544,,,,,
11.902314502536488,4.793215422246267,,,,,
84.16081584634475,84.16081584634475,,,,,
0,0,,,,,
0,0,,,,,
11.004805009105883,11.004805009105883,,,,,
62.94028285707184,62.94028285707184,,,,,
1.4452946644434363,1.4452946644434363,,,,,
14.730055571739074,14.730055571739074,,,,,
67.31720407,67.31720407,,,,,
2.487025667322781,2.487025667322781,,,,,
0,0,,,,,
0.13963988367024568,0.000845719,,,,,
1.5062126922314594,1.5062126922314594,,,,,
0,0,,,,,
1.2406100956633337,1.2406100956633337,,,,,
9.513988466,9.513988466,,,,,
62.352373925450934,62.352373925450934,,,,,
1.4039045890675923,1.4039045890675923,,,,,
11.071425475966873,11.071425475966873,,,,,
12.65180930819233,12.65180930819233,,,,,
0,0,,,,,
62.26063053597396,62.26063053597396,,,,,
12.859530498017708,12.859530498017708,,,,,
6.782224549140538,1.5497845812916877,,,,,
15.53124019369778,15.53124019369778,,,,,
2.8020028833017263,0.9014065035879893,,,,,
1.2406100956633337,1.2406100956633337,,,,,
0,0,,,,,
36.66146027153207,8.376079335,,,,,
0,0,,,,,
12.859530498017708,12.859530498017708,,,,,
2.834780843518775,2.834780843518775,,,,,
10.902562296321706,7.510866607456428,,,,,
79.45435283537022,76.06265714650493,,,,,
1.2406100956633337,1.2406100956633337,,,,,
1.454355003235858,1.454355003235858,,,,,
25.40632704145929,25.40632704145929,,,,,
62.84853946759487,62.84853946759487,,,,,
65.27903354532708,63.987144063748886,,,,,
61.16945253030019,61.16945253030019,,,,,
26.29407847247005,25.466643836346215,,,,,
14.53861743531238,14.53861743531238,,,,,
62.352373925450934,62.352373925450934,,,,,
14.943331262076875,14.201994870675364,,,,,
9.756448233777656,8.814009732,,,,,
15.724530071040501,15.724530071040501,,,,,
29.61946280250449,27.613665063408185,,,,,
11.750742434898266,11.27430354923417,,,,,
57.51762158990439,57.51762158990439,,,,,
0,0,,,,,
1.9663270276794018,1.9663270276794018,,,,,
1.2406100956633337,1.2406100956633337,,,,,
68.99629100362996,68.99629100362996,,,,,
1.2769450730622507,1.2769450730622507,,,,,
7.094721300468243,1.7637100004089887,,,,,
63.77232077520151,60.91403631,,,,,
1.4039045890675923,1.4039045890675923,,,,,
15.153133158704533,15.153133158704533,,,,,
61.92216779887757,61.92216779887757,,,,,
65.20371224615035,29.253219270812547,,,,,
69.58656146412932,69.58656146412932,,,,,
0.5514354783879735,0.5514354783879735,,,,,
15.264698944587238,15.264698944587238,,,,,
14.090711699401204,13.532239184815786,,,,,
0.3693637942802535,0.3693637942802535,,,,,
12.572243613629993,12.572243613629993,,,,,
25.26428477673477,11.11101627,,,,,
36.80221432206389,36.80221432206389,,,,,
15.531240193697784,14.789903802296275,,,,,
6.996273576152483,4.1379891125030746,,,,,
1.2769450730622507,1.2769450730622507,,,,,
0,0,,,,,
61.16945253030019,61.16945253030019,,,,,
4.1490320587464256,4.1490320587464256,,,,,
0,0,,,,,
2.834780843518775,2.834780843518775,,,,,
16.139826553780072,10.82455769399618,,,,,
14.96005747833928,14.96005747833928,,,,,
1.454355003235858,1.454355003235858,,,,,
1.5062126922314594,1.5062126922314594,,,,,
10.90688249793872,9.009264561813085,,,,,
36.80221432206389,36.80221432206389,,,,,
62.53995281047398,62.53995281047398,,,,,
0.2656025965681258,0.2656025965681258,,,,,
68.99629100362996,68.99629100362996,,,,,
34.03558377,34.03558377,,,,,
0,0,,,,,
1.643744401841825,1.643744401841825,,,,,
27.054271835184693,12.817875259020033,,,,,
0,0,,,,,
71.60167510916722,71.60167510916722,,,,,
0.2792362572927093,-0.279236257,,,,,
0,0,,,,,
14.539616193627413,14.539616193627413,,,,,
1.8237187975161115,1.8237187975161115,,,,,
11.767345791969914,10.487832029559193,,,,,
11.683524265116006,9.305468929190866,,,,,
1.5062126922314594,1.5062126922314594,,,,,
15.334512536842212,14.113295477398852,,,,,
17.88711537851401,17.88711537851401,,,,,
71.15745174467048,71.15745174467048,,,,,
12.95692182835244,12.95692182835244,,,,,
15.797242382080759,15.797242382080759,,,,,
14.53861743531238,14.53861743531238,,,,,
65.27903354532708,63.987144063748886,,,,,
1.454355003235858,1.454355003235858,,,,,
0,0,,,,,
0.2656025965681258,0.2656025965681258,,,,,
1.5062126922314594,1.5062126922314594,,,,,
7.715329163091439,7.715329163091439,,,,,
13.759107804076278,13.759107804076278,,,,,
13.295574430012428,13.295574430012428,,,,,
1.2769450730622507,1.2769450730622507,,,,,
25.739753128515247,25.739753128515247,,,,,
62.26063053597396,62.26063053597396,,,,,
1.8237187975161115,1.8237187975161115,,,,,
11.782755207192157,11.782755207192157,,,,,
12.95692182835244,12.95692182835244,,,,,
86.03143187907327,84.59808006,,,,,
1.2406100956633337,1.2406100956633337,,,,,
13.223566510487586,13.223566510487586,,,,,
0,0,,,,,
0,0,,,,,
1.2406100956633337,1.2406100956633337,,,,,
1.398621413,1.1125509378101517,,,,,
1.454355003235858,1.454355003235858,,,,,
62.26063053597396,62.26063053597396,,,,,
0,0,,,,,
2.4654170492385217,2.4654170492385217,,,,,
1.2406100956633337,1.2406100956633337,,,,,
11.435535171072326,10.49309666961612,,,,,
14.30542582,14.30542582,,,,,
0,0,,,,,
2.834780843518775,2.834780843518775,,,,,
14.032000920577808,14.032000920577808,,,,,
35.456972216780585,35.456972216780585,,,,,
13.71751689278639,13.71751689278639,,,,,
1.454355003235858,1.454355003235858,,,,,
14.688639084511502,14.688639084511502,,,,,
71.52209692098162,71.52209692098162,,,,,
0,0,,,,,
15.061504188317693,15.061504188317693,,,,,
4.793141282122652,4.793141282122652,,,,,
14.607346667625166,14.607346667625166,,,,,
1.454355003235858,1.454355003235858,,,,,
0.2656025965681258,0.2656025965681258,,,,,
71.52209692098162,71.52209692098162,,,,,
62.26063053597396,62.26063053597396,,,,,
1.2406100956633337,1.2406100956633337,,,,,
0,0,,,,,
62.26063053597396,62.26063053597396,,,,,
1.2406100956633337,1.2406100956633337,,,,,
14.085946348362846,14.085946348362846,,,,,
2.3786316576713387,2.3786316576713387,,,,,
1.2406100956633337,1.2406100956633337,,,,,
30.97748562,30.97748562,,,,,
25.963585228778715,9.693975183839159,,,,,
2.3356908219596555,2.3356908219596555,,,,,
0.3693637942802535,0.3693637942802535,,,,,
1.8237187975161115,1.8237187975161115,,,,,
2.142550758742765,2.142550758742765,,,,,
0,0,,,,,
63.736331807390975,63.736331807390975,,,,,
64.68129534600094,64.68129534600094,,,,,
0,0,,,,,
2.2314730184975335,1.078837987650089,,,,,
12.841920440572029,12.841920440572029,,,,,
1.8237187975161115,1.8237187975161115,,,,,
11.29391234458005,11.29391234458005,,,,,
1.2406100956633337,1.2406100956633337,,,,,
70.87798769760539,70.87798769760539,,,,,
0,0,,,,,
14.688639084511502,14.688639084511502,,,,,
1.2406100956633337,1.2406100956633337,,,,,
1.454355003235858,1.454355003235858,,,,,
1.8237187975161115,1.8237187975161115,,,,,
0,0,,,,,
58.117757174433784,58.117757174433784,,,,,
61.46878016610324,61.46878016610324,,,,,
0.5514354783879735,0.5514354783879735,,,,,
13.362914100528908,12.53448983943401,,,,,
1.2406100956633337,1.2406100956633337,,,,,
2.4654170492385217,2.4654170492385217,,,,,
1.5062126922314594,1.5062126922314594,,,,,
1.2406100956633337,1.2406100956633337,,,,,
14.192122170294175,14.192122170294175,,,,,
2.834780843518775,2.834780843518775,,,,,
0,0,,,,,
1.8237187975161115,1.8237187975161115,,,,,
0.3693637942802535,0.3693637942802535,,,,,
2.6336755912529837,2.6336755912529837,,,,,
59.13057917320063,59.13057917320063,,,,,
1.5062126922314594,1.5062126922314594,,,,,
2.395871152670277,2.395871152670277,,,,,
13.23880003688821,13.23880003688821,,,,,
2.4654170492385217,2.4654170492385217,,,,,
0,0,,,,,
1.454355003235858,1.454355003235858,,,,,
2.3786316576713387,2.3786316576713387,,,,,
60.88087123448233,60.88087123448233,,,,,
36.16436152814275,36.10736731954536,,,,,
86.00444880374145,86.00444880374145,,,,,
1.225580615942625,1.225580615942625,,,,,
0.3693637942802535,0.3693637942802535,,,,,
1.2406100956633337,1.2406100956633337,,,,,
85.82332494799223,85.53818750818739,,,,,
1.454355003235858,1.454355003235858,,,,,
42.643175823052964,42.643175823052964,,,,,
1.454355003235858,1.454355003235858,,,,,
14.943331262076873,14.943331262076873,,,,,
0,0,,,,,
64.02980824814159,64.02980824814159,,,,,
21.920451656802648,21.920451656802648,,,,,
0,0,,,,,
0,0,,,,,
15.797242382080759,15.797242382080759,,,,,
1.879098340865529,1.5939609010606952,,,,,
62.91726869990765,62.91726869990765,,,,,
2.3786316576713387,2.3786316576713387,,,,,
14.032000920577808,13.742675262654817,,,,,
1.2406100956633337,1.2406100956633337,,,,,
12.227677663493337,12.227677663493337,,,,,
26.21792990020197,16.427193999257803,,,,,
1.2769450730622507,1.2769450730622507,,,,,
1.5062126922314594,1.5062126922314594,,,,,
1.2769450730622507,1.2769450730622507,,,,,
0.3693637942802535,0.3693637942802535,,,,,
20.69888840077232,20.69888840077232,,,,,
4.793141282122652,4.793141282122652,,,,,
0.5514354783879735,0.5514354783879735,,,,,
14.30542582,14.30542582,,,,,
53.843499274548265,53.843499274548265,,,,,
0.3693637942802535,0.3693637942802535,,,,,
15.724530071040501,15.724530071040501,,,,,
20.401639244066548,16.77343330860855,,,,,
29.96854439444597,29.96854439444597,,,,,
9.756448233777656,8.814009732,,,,,
4.957881308913536,4.957881308913536,,,,,
86.00444880374145,86.00444880374145,,,,,
1.9663270276794018,1.9663270276794018,,,,,
0,0,,,,,
11.451720507185222,11.144485065453212,,,,,
37.07448936230277,37.07448936230277,,,,,
1.4039045890675923,1.4039045890675923,,,,,
0.2656025965681258,0.2656025965681258,,,,,
70.36137374340383,70.36137374340383,,,,,
21.477356209139383,21.477356209139383,,,,,
0.3693637942802535,0.3693637942802535,,,,,
2.034403128839946,2.034403128839946,,,,,
35.027207765968974,35.027207765968974,,,,,
14.90565548881011,14.292211722311562,,,,,
67.31720407,67.31720407,,,,,
83.23038497688148,73.76413215587873,,,,,
69.58656146412932,69.58656146412932,,,,,
0.41371731806191736,0.41371731806191736,,,,,
5.865637481599761,5.243254268501662,,,,,
2.3786316576713387,2.3786316576713387,,,,,
2.834780843518775,2.834780843518775,,,,,
1.8237187975161115,1.8237187975161115,,,,,
2.3786316576713387,2.3786316576713387,,,,,
14.53861743531238,14.53861743531238,,,,,
1.2406100956633337,1.2406100956633337,,,,,
13.950708503691471,13.950708503691471,,,,,
84.09208661403196,84.09208661403196,,,,,
28.17423288139393,28.17423288139393,,,,,
14.53861743531238,14.53861743531238,,,,,
11.885085282864086,11.885085282864086,,,,,
61.261195919777165,61.261195919777165,,,,,
1.9663270276794018,1.9663270276794018,,,,,
1.2406100956633337,1.2406100956633337,,,,,
2.4654170492385217,2.4654170492385217,,,,,
86.00444880374145,86.00444880374145,,,,,
12.417925839233815,11.28436487822667,,,,,
1.2769450730622507,1.2769450730622507,,,,,
1.2406100956633337,1.2406100956633337,,,,,
1.8237187975161115,1.8237187975161115,,,,,
1.2406100956633337,1.2406100956633337,,,,,
84.80806980682443,84.80806980682443,,,,,
9.161171486,9.161171486,,,,,
0,0,,,,,
3.7164132945375368,3.7164132945375368,,,,,
1.2406100956633337,1.2406100956633337,,,,,
1.3228037273526418,1.3228037273526418,,,,,
0,0,,,,,
70.36137374340383,70.36137374340383,,,,,
71.52209692098162,71.52209692098162,,,,,
68.99629100362996,68.99629100362996,,,,,
20.211663940695466,20.211663940695466,,,,,
1.454355003235858,1.454355003235858,,,,,
83.50417768241104,83.50417768241104,,,,,
2.3356908219596555,2.3356908219596555,,,,,
1.4039045890675923,1.4039045890675923,,,,,
69.65529069644211,69.65529069644211,,,,,
0.7272005265550732,0.7272005265550732,,,,,
56.437080293281774,56.437080293281774,,,,,
1.2406100956633337,1.2406100956633337,,,,,
0,0,,,,,
0.2656025965681258,0.2656025965681258,,,,,
11.846426177056221,11.122102647478403,,,,,
36.350159563636794,36.350159563636794,,,,,
0,0,,,,,
0,0,,,,,
1.8237187975161115,1.8237187975161115,,,,,
14.53861743531238,14.53861743531238,,,,,
72.17307202,72.17307202,,,,,
68.59339736,68.59339736,,,,,
0.2656025965681258,0.2656025965681258,,,,,
70.36137374340383,70.36137374340383,,,,,
1.9663270276794018,1.9663270276794018,,,,,
17.11480522528442,11.676127726709685,,,,,
11.574015545148828,10.453857371295328,,,,,
2.91781948,2.3306866950320977,,,,,
0.3693637942802535,0.3693637942802535,,,,,
11.29558328909434,11.29558328909434,,,,,
0,0,,,,,
0.5514354783879735,0.5514354783879735,,,,,
0,0,,,,,
69.06502023594275,69.06502023594275,,,,,
69.18130629,69.18130629,,,,,
86.00444880374145,86.00444880374145,,,,,
14.607346667625166,14.607346667625166,,,,,
8.733046028825584,8.733046028825584,,,,,
34.45915339042428,34.45915339042428,,,,,
1.454355003235858,1.454355003235858,,,,,
0,0,,,,,
0,0,,,,,
0,0,,,,,
0,0,,,,,
0,0,,,,,
33.348120828674304,33.348120828674304,,,,,
67.31720407,67.31720407,,,,,
0,0,,,,,
0.3693637942802535,0.3693637942802535,,,,,
62.91726869990765,62.91726869990765,,,,,
0.2656025965681258,0.2656025965681258,,,,,
13.759152490711756,11.125849995907908,,,,,
37.07448936230277,37.07448936230277,,,,,
4.793141282122652,4.793141282122652,,,,,
1.454355003235858,1.454355003235858,,,,,
0.2656025965681258,0.2656025965681258,,,,,
6.115282649697156,6.115282649697156,,,,,
0,0,,,,,
62.352373925450934,62.352373925450934,,,,,
14.399249478114795,13.109120511909092,,,,,
1.9663270276794018,1.9663270276794018,,,,,
1.2406100956633337,1.2406100956633337,,,,,
1.9663270276794018,1.9663270276794018,,,,,
62.352373925450934,62.352373925450934,,,,,
0.5514354783879735,0.5514354783879735,,,,,
1.5062126922314594,1.5062126922314594,,,,,
42.80065825849955,16.299235764818526,,,,,
0,0,,,,,
65.22618724505858,65.22618724505858,,,,,
11.133287646619404,11.133287646619404,,,,,
14.989649923494799,14.989649923494799,,,,,
52.460911182610005,52.460911182610005,,,,,
0,0,,,,,
70.36137374340383,70.36137374340383,,,,,
0,0,,,,,
0.26588302705958733,0.030840282863065685,,,,,
1.2406100956633337,1.2406100956633337,,,,,
0,0,,,,,
1.454355003235858,1.454355003235858,,,,,
4.037665688414306,4.037665688414306,,,,,
14.998965836961387,14.998965836961387,,,,,
1.8237187975161115,1.8237187975161115,,,,,
53.43597599194842,51.64865859644855,,,,,
11.750742434898266,11.750742434898266,,,,,
1.2406100956633337,1.2406100956633337,,,,,
14.53861743531238,14.53861743531238,,,,,
14.135995075499622,14.135995075499622,,,,,
1.2217636755805725,1.2217636755805725,,,,,
71.44938460994138,71.44938460994138,,,,,
68.99629100362996,68.99629100362996,,,,,
0,0,,,,,
68.99629100362996,68.99629100362996,,,,,
85.36033958036522,85.36033958036522,,,,,
1.2406100956633337,1.2406100956633337,,,,,
65.19226031857653,56.65139981735124,,,,,
1.5062126922314594,1.5062126922314594,,,,,
2.4654170492385217,2.4654170492385217,,,,,
0,0,,,,,
0,0,,,,,
0,0,,,,,
9.736782411987916,9.481181926562762,,,,,
15.279272220880936,14.384241102482534,,,,,
0,0,,,,,
1.7897846799466557,1.4842369956091204,,,,,
22.116906169661323,9.68710267,,,,,
0.2656025965681258,0.2656025965681258,,,,,
12.025724027703927,11.75166141506955,,,,,
58.56871854787134,57.71617174479988,,,,,
0.2656025965681258,0.2656025965681258,,,,,
0.3693637942802535,0.3693637942802535,,,,,
0.2656025965681258,0.2656025965681258,,,,,
14.60086338516375,14.60086338516375,,,,,
68.00466700355959,68.00466700355959,,,,,
69.55054166,69.55054166,,,,,
18.578460931836847,17.74339248650002,,,,,
1.2406100956633337,1.2406100956633337,,,,,
85.36033958036522,85.36033958036522,,,,,
14.415745968009972,14.415745968009972,,,,,
65.32540456937717,65.32540456937717,,,,,
14.040362735831396,14.040362735831396,,,,,
2.834780843518775,2.834780843518775,,,,,
9.011279992402876,6.9612537406574315,,,,,
68.99629100362996,68.99629100362996,,,,,
2.834780843518775,2.834780843518775,,,,,
12.677803794143841,10.593599346603327,,,,,
0,0,,,,,
62.58495332720147,61.67111538,,,,,
1.5062126922314594,1.5062126922314594,,,,,
0.2656025965681258,0.2656025965681258,,,,,
9.720847842799996,9.720847842799996,,,,,
1.8875068251611196,1.8875068251611196,,,,,
0,0,,,,,
62.26063053597396,62.26063053597396,,,,,
1.8875068251611196,1.8875068251611196,,,,,
70.51334252129425,70.51334252129425,,,,,
1.416282384334698,1.416282384334698,,,,,
2.4654170492385217,2.4654170492385217,,,,,
1.2406100956633337,1.2406100956633337,,,,,
59.07579457392657,59.07579457392657,,,,,
14.730055571739074,14.730055571739074,,,,,
1.5062126922314594,1.5062126922314594,,,,,
13.429829372192938,13.429829372192938,,,,,
0,0,,,,,
2.4654170492385217,2.4654170492385217,,,,,
0,0,,,,,
15.53124019369778,15.53124019369778,,,,,
1.2769450730622507,1.2769450730622507,,,,,
10.75197356607801,9.546686157974772,,,,,
0,0,,,,,
11.777396869995632,11.777396869995632,,,,,
85.27285183587036,85.27285183587036,,,,,
1.454355003235858,1.454355003235858,,,,,
2.3786316576713387,2.3786316576713387,,,,,
0,0,,,,,
2.834780843518775,2.834780843518775,,,,,
18.311898719232687,18.311898719232687,,,,,
12.199985929290522,12.199985929290522,,,,,
1.8664329259168453,0.9225311340237388,,,,,
1.8237187975161115,1.8237187975161115,,,,,
10.34209750227179,8.930372275,,,,,
1.5062126922314594,1.5062126922314594,,,,,
34.11800861350456,34.11800861350456,,,,,
1.8237187975161115,1.8237187975161115,,,,,
1.5062126922314594,1.5062126922314594,,,,,
1.5062126922314594,1.5062126922314594,,,,,
18.495709558430427,18.495709558430427,,,,,
19.29095268570343,18.712016902297375,,,,,
71.52209692098162,71.52209692098162,,,,,
0.7983979349456505,0.7983979349456505,,,,,
0.3693637942802535,0.3693637942802535,,,,,
14.657343260698816,14.657343260698816,,,,,
0,0,,,,,
0.2656025965681258,0.2656025965681258,,,,,
0,0,,,,,
1.2406100956633337,1.2406100956633337,,,,,
2.3786316576713387,2.3786316576713387,,,,,
0,0,,,,,
0.3693637942802535,0.3693637942802535,,,,,
2.834780843518775,2.834780843518775,,,,,
1.2406100956633337,1.2406100956633337,,,,,
35.476898590918445,35.41990438232106,,,,,
14.30542582,14.30542582,,,,,
69.18130629,69.18130629,,,,,
14.475600245230568,14.475600245230568,,,,,
1.8237187975161115,1.8237187975161115,,,,,
68.99629100362996,68.99629100362996,,,,,
0,0,,,,,
85.31475596783378,85.31475596783378,,,,,
14.032000920577808,14.032000920577808,,,,,
0,0,,,,,
29.321246488704194,29.321246488704194,,,,,
1.700968832,1.700968832,,,,,
1.9663270276794018,1.9663270276794018,,,,,
69.80910396986306,69.80910396986306,,,,,
1.454355003235858,1.454355003235858,,,,,
15.724530071040501,15.724530071040501,,,,,
74.58376262876926,74.58376262876926,,,,,
34.439298834348065,34.439298834348065,,,,,
24.33300603220824,24.33300603220824,,,,,
0,0,,,,,
13.52831874068841,13.52831874068841,,,,,
1.454355003235858,1.454355003235858,,,,,
65.15347493401833,65.15347493401833,,,,,
65.22618724505858,65.22618724505858,,,,,
30.207723486127485,26.82843251115839,,,,,
1.454355003235858,1.454355003235858,,,,,
59.73006234,59.73006234,,,,,
41.599394389259324,41.599394389259324,,,,,
50.93906970244345,49.33350911,,,,,
1.454355003235858,1.454355003235858,,,,,
0,0,,,,,
64.58207802168235,64.58207802168235,,,,,
1.2769450730622507,1.2769450730622507,,,,,
1.8237187975161115,1.8237187975161115,,,,,
14.53861743531238,14.53861743531238,,,,,
17.070336688244193,17.070336688244193,,,,,
70.42585477679937,70.42585477679937,,,,,
1.9260546464846284,1.3256089453082802,,,,,
2.1456058940091967,1.6116839363312034,,,,,
1.2406100956633337,1.2406100956633337,,,,,
64.58207802168235,64.58207802168235,,,,,
35.09593699828176,35.09593699828176,,,,,
1.2406100956633337,1.2406100956633337,,,,,
63.00901208938462,63.00901208938462,,,,,
28.745629793729897,28.745629793729897,,,,,
2.142550758742765,2.142550758742765,,,,,
0,0,,,,,
1.8237187975161115,1.8237187975161115,,,,,
1.5160682832462498,1.5160682832462498,,,,,
2.6336755912529837,2.6336755912529837,,,,,
70.93277065573982,70.93277065573982,,,,,
13.23880003688821,13.23880003688821,,,,,
22.401021843241878,9.810668225667285,,,,,
1.454355003235858,1.454355003235858,,,,,
70.27388599890897,70.27388599890897,,,,,
0,0,,,,,
0,0,,,,,
1.2406100956633337,1.2406100956633337,,,,,
61.261195919777165,61.261195919777165,,,,,
32.85221623314691,32.85221623314691,,,,,
4.793141282122652,4.793141282122652,,,,,
65.25269225833692,65.25269225833692,,,,,
12.973842019882543,12.973842019882543,,,,,
0,0,,,,,
70.36137374340383,70.36137374340383,,,,,
59.91331203778437,59.91331203778437,,,,,
2.6336755912529837,2.6336755912529837,,,,,
12.114454535441693,12.114454535441693,,,,,
1.8237187975161115,1.8237187975161115,,,,,
13.658434113092568,13.658434113092568,,,,,
14.539616193627413,14.539616193627413,,,,,
60.06528081567478,60.06528081567478,,,,,
0.3693637942802535,0.3693637942802535,,,,,
1.454355003235858,1.454355003235858,,,,,
0,0,,,,,
0.7548913472052461,0.7548913472052461,,,,,
22.10855989438516,22.10855989438516,,,,,
1.8237187975161115,1.8237187975161115,,,,,
13.852153256403112,13.110816865001603,,,,,
12.105594395629884,12.105594395629884,,,,,
37.44632354544011,37.44632354544011,,,,,
0,0,,,,,
2.3786316576713387,2.3786316576713387,,,,,
35.265435288926376,35.265435288926376,,,,,
0,0,,,,,
1.454355003235858,1.454355003235858,,,,,
0,0,,,,,
2.6336755912529837,2.6336755912529837,,,,,
84.16081584634475,84.16081584634475,,,,,
1.454355003235858,1.454355003235858,,,,,
1.8237187975161115,1.8237187975161115,,,,,
65.15347493401833,65.15347493401833,,,,,
